baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-06-30 02:20:43.022
dcr,ltc,16992000,0,0.0,0,16992000,16992000,0.0,2023-06-30 02:20:43.022
dgb,btc,28,0,0.0,0,28,28,0.0,2023-06-30 02:20:48.028
ltc,btc,300200,0,0.0,0,300200,300200,0.0,2023-06-30 02:20:48.025
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-06-30 02:20:48.022
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-06-30 02:20:43.022
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-06-30 02:20:43.019
dcr,btc,49500,0,-0.004024144869215292,680,50900,48600,10728.925375545068,2023-06-30 02:20:40.332
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-06-30 02:20:48.019
doge,btc,0,0,0.0,0,0,0,0.0,2023-06-30 02:20:48.022
