id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-02-18 02:12:33,[3],0.49,False,525,19555,119,1.1.0,739110,0.012572742000000001
big.decred.energy,mainnet,2022-05-01,2023-02-18 02:12:34,[3],0.49,False,353,1757,3,1.1.1,739110,0.008453673
dcrhive.com,mainnet,2022-06-23,2023-02-18 02:12:33,[3],0.1,False,792,1327,3,1.1.1,739110,0.018966880000000002
dcrpool.ibitlin.com,mainnet,2021-01-13,2023-02-18 02:12:34,[3],1,False,4,1195,9,1.1.0-pre,739110,9.579232599999999e-05
dcrvsp.dittrex.com,mainnet,2021-04-07,2023-02-18 02:12:34,[3],5,False,11,497,2,1.2.0-pre,739110,0.0002634289
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-02-18 02:12:34,[3],0.9500000000000001,False,228,7687,46,1.1.1,739110,0.005460162
decredvoting.com,mainnet,2021-02-01,2023-02-18 02:12:34,[3],1,False,169,3454,24,1.1.1,739110,0.0040472257000000005
stakey.net,mainnet,2020-10-22,2023-02-18 02:12:34,[3],1,False,339,26558,195,1.1.1,739110,0.008118399
testnet-vsp.jholdstock.uk,testnet,2021-01-20,1970-01-01 00:00:00,,0,False,0,0,0,,0,0
teststakepool.decred.org,testnet,2020-06-01,2023-02-18 02:12:34,[3],3,False,0,213765,1032,1.1.1,1082944,0
ultravsp.uk,mainnet,2020-12-01,2023-02-18 02:12:34,[3],0.30000000000000004,False,594,9174,40,1.1.1,739110,0.01422516
vsp.coinmine.pl,mainnet,2021-01-28,2023-02-18 02:12:33,[3],0.5,False,255,27133,169,1.1.1,739110,0.0061067604
vsp.dcr.farm,mainnet,2020-12-09,2023-02-18 02:12:33,[3],0.9500000000000001,False,124,6089,37,1.1.0,739110,0.0029695620000000002
vsp.decredcommunity.org,mainnet,2020-11-05,2023-02-18 02:12:34,[3],0.49,False,748,6343,20,1.1.1,739110,0.017913165
vsp.stakeminer.com,mainnet,2020-11-09,2023-02-18 02:12:34,[3],1,False,887,22316,124,1.1.1,739110,0.021241948
vspd.99split.com,mainnet,2020-11-17,2023-02-18 02:12:34,[3],0.30000000000000004,False,1859,14201,57,1.1.1,739110,0.04451948
vspd.bass.cf,mainnet,2022-05-01,2023-02-18 02:12:34,[3],0.2,False,951,5542,41,1.1.1,739110,0.022774624
vspd.decredbrasil.com,mainnet,2020-11-22,2023-02-18 02:12:34,[3],5,False,77,2016,15,1.1.1,739110,0.0018440022
