id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-02-26 02:22:39,[3],0.49,False,482,19699,122,1.1.0,741387,0.011873383000000001
big.decred.energy,mainnet,2022-05-01,2023-02-26 02:22:39,[3],0.49,False,308,1830,3,1.1.1,741387,0.0075871414000000005
dcrhive.com,mainnet,2022-06-23,2023-02-26 02:22:39,[3],0.1,False,863,1545,4,1.1.1,741387,0.021258775
dcrpool.ibitlin.com,mainnet,2021-01-13,2023-02-26 02:22:40,[3],1,False,4,1198,9,1.1.0-pre,741387,9.853430000000001e-05
dcrvsp.dittrex.com,mainnet,2021-04-07,2023-02-26 02:22:40,[3],5,False,8,500,2,1.2.0-pre,741387,0.00019706860000000002
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-02-26 02:22:39,[3],0.9500000000000001,False,184,7751,46,1.1.1,741387,0.004532578000000001
decredvoting.com,mainnet,2021-02-01,2023-02-26 02:22:40,[3],1,False,159,3497,24,1.1.1,741387,0.0039167386000000005
stakey.net,mainnet,2020-10-22,2023-02-26 02:22:39,[3],1,False,292,26662,195,1.1.1,741387,0.0071930042
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-02-26 02:22:39,[3],0.6900000000000001,False,102,98,0,1.2.0-pre+824c41c2a,1088715,0.02017006
teststakepool.decred.org,testnet,2020-06-01,2023-02-26 02:22:39,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-02-26 02:22:39,[3],0.30000000000000004,False,525,9317,40,1.1.1,741387,0.012932627
vsp.coinmine.pl,mainnet,2021-01-28,2023-02-26 02:22:39,[3],0.5,False,243,27190,169,1.1.1,741387,0.005985959000000001
vsp.dcr.farm,mainnet,2020-12-09,2023-02-26 02:22:39,[3],0.9500000000000001,False,113,6118,37,1.1.0,741387,0.0027835940000000003
vsp.decredcommunity.org,mainnet,2020-11-05,2023-02-26 02:22:39,[3],0.49,False,768,6536,20,1.1.1,741387,0.018918587
vsp.stakeminer.com,mainnet,2020-11-09,2023-02-26 02:22:40,[3],1,False,748,22524,124,1.1.1,741387,0.018425915
vspd.99split.com,mainnet,2020-11-17,2023-02-26 02:22:40,[3],0.30000000000000004,False,1932,14736,61,1.1.1,741387,0.047592066
vspd.bass.cf,mainnet,2022-05-01,2023-02-26 02:22:40,[3],0.2,False,779,5776,50,1.1.1,741387,0.019189555
vspd.decredbrasil.com,mainnet,2020-11-22,2023-02-26 02:22:39,[3],5,False,75,2034,15,1.1.1,741387,0.0018475181
