id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-02-11 02:09:36,[3],0.49,False,485,19427,119,1.1.0,737080,0.013124425
big.decred.energy,mainnet,2022-05-01,2023-02-11 02:09:36,[3],0.49,False,351,1672,3,1.1.1,737080,0.009498295
dcrhive.com,mainnet,2022-06-23,2023-02-11 02:09:36,[3],0.1,False,451,1175,2,1.1.1,737080,0.012204362000000002
dcrpool.ibitlin.com,mainnet,2021-01-13,2023-02-11 02:09:37,[3],1,False,2,1194,9,1.1.0-pre,737080,5.4121339999999996e-05
dcrvsp.dittrex.com,mainnet,2021-04-07,2023-02-11 02:09:36,[3],5,False,14,493,2,1.2.0-pre,737080,0.00037884940000000003
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-02-11 02:09:36,[3],0.9500000000000001,False,198,7636,46,1.1.1,737080,0.005358013
decredvoting.com,mainnet,2021-02-01,2023-02-11 02:09:37,[3],1,False,134,3418,24,1.1.1,737080,0.0036261298000000003
stakey.net,mainnet,2020-10-22,2023-02-11 02:09:36,[3],1,False,282,26492,194,1.1.1,737080,0.0076311090000000005
testnet-vsp.jholdstock.uk,testnet,2021-01-20,1970-01-01 00:00:00,,0,False,0,0,0,,0,0
teststakepool.decred.org,testnet,2020-06-01,2023-02-11 02:09:36,[3],3,False,0,213765,1032,1.1.1,1077914,0
ultravsp.uk,mainnet,2020-12-01,2023-02-11 02:09:36,[3],0.30000000000000004,False,506,9049,39,1.1.1,737080,0.013692699000000001
vsp.coinmine.pl,mainnet,2021-01-28,2023-02-11 02:09:36,[3],0.5,False,232,27078,168,1.1.1,737080,0.0062780753
vsp.dcr.farm,mainnet,2020-12-09,2023-02-11 02:09:36,[3],0.9500000000000001,False,107,6064,37,1.1.0,737080,0.0028954917000000003
vsp.decredcommunity.org,mainnet,2020-11-05,2023-02-11 02:09:36,[3],0.49,False,431,6204,19,1.1.1,737080,0.011663149000000001
vsp.stakeminer.com,mainnet,2020-11-09,2023-02-11 02:09:36,[3],1,False,781,22125,123,1.1.1,737080,0.021134384000000003
vspd.99split.com,mainnet,2020-11-17,2023-02-11 02:09:36,[3],0.30000000000000004,False,1720,13747,53,1.1.1,737080,0.04654435
vspd.bass.cf,mainnet,2022-05-01,2023-02-11 02:09:37,[3],0.2,False,968,5289,38,1.1.1,737080,0.026194729
vspd.decredbrasil.com,mainnet,2020-11-22,2023-02-11 02:09:36,[3],5,False,67,1997,14,1.1.1,737080,0.0018130649000000002
