id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-02-17 02:17:58,[3],0.49,False,535,19531,119,1.1.0,738818,0.012846063000000001
big.decred.energy,mainnet,2022-05-01,2023-02-17 02:17:58,[3],0.49,False,364,1741,3,1.1.1,738818,0.008740125000000001
dcrhive.com,mainnet,2022-06-23,2023-02-17 02:17:58,[3],0.1,False,787,1295,3,1.1.1,738817,0.018903729
dcrpool.ibitlin.com,mainnet,2021-01-13,2023-02-17 02:17:59,[3],1,False,4,1195,9,1.1.0-pre,738816,9.60684e-05
dcrvsp.dittrex.com,mainnet,2021-04-07,2023-02-17 02:17:58,[3],5,False,12,496,2,1.2.0-pre,738818,0.00028813600000000003
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-02-17 02:17:58,[3],0.9500000000000001,False,227,7683,46,1.1.1,738816,0.005451882
decredvoting.com,mainnet,2021-02-01,2023-02-17 02:17:58,[3],1,False,167,3447,24,1.1.1,738816,0.0040108557000000005
stakey.net,mainnet,2020-10-22,2023-02-17 02:17:58,[3],1,False,344,26547,195,1.1.1,738818,0.008259899000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,1970-01-01 00:00:00,,0,False,0,0,0,,0,0
teststakepool.decred.org,testnet,2020-06-01,2023-02-17 02:17:58,[3],3,False,0,213765,1032,1.1.1,1082241,0
ultravsp.uk,mainnet,2020-12-01,2023-02-17 02:17:58,[3],0.30000000000000004,False,587,9160,39,1.1.1,738816,0.014098038
vsp.coinmine.pl,mainnet,2021-01-28,2023-02-17 02:17:58,[3],0.5,False,254,27128,168,1.1.1,738816,0.0061003435
vsp.dcr.farm,mainnet,2020-12-09,2023-02-17 02:17:58,[3],0.9500000000000001,False,126,6086,37,1.1.0,738816,0.0030261546000000003
vsp.decredcommunity.org,mainnet,2020-11-05,2023-02-17 02:17:58,[3],0.49,False,745,6314,20,1.1.1,738817,0.017894888
vsp.stakeminer.com,mainnet,2020-11-09,2023-02-17 02:17:58,[3],1,False,890,22288,124,1.1.1,738818,0.021370087000000003
vspd.99split.com,mainnet,2020-11-17,2023-02-17 02:17:59,[3],0.30000000000000004,False,1890,14135,56,1.1.1,738816,0.04539232
vspd.bass.cf,mainnet,2022-05-01,2023-02-17 02:17:59,[3],0.2,False,991,5497,41,1.1.1,738818,0.023795232000000003
vspd.decredbrasil.com,mainnet,2020-11-22,2023-02-17 02:17:58,[3],5,False,80,2013,15,1.1.1,738816,0.0019213681000000002
