id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-02-03 02:16:24,[3],0.49,False,579,19272,118,1.1.0,734798,0.013007436
big.decred.energy,mainnet,2022-05-01,2023-02-03 02:16:24,[3],0.49,False,435,1576,2,1.1.1,734798,0.009772426
dcrhive.com,mainnet,2022-06-23,2023-02-03 02:16:24,[3],0.1,False,496,1045,2,1.1.1,734798,0.011142813000000001
dcrpool.ibitlin.com,mainnet,2021-01-13,2023-02-03 02:16:24,[3],1,False,6,1190,9,1.1.0-pre,734798,0.00013479207999999998
dcrvsp.dittrex.com,mainnet,2021-04-07,2023-02-03 02:16:24,[3],5,False,16,491,2,1.2.0-pre,734798,0.00035944555
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-02-03 02:16:24,[3],0.9500000000000001,False,244,7575,46,1.1.1,734798,0.005481545
decredvoting.com,mainnet,2021-02-01,2023-02-03 02:16:24,[3],1,False,157,3377,23,1.1.1,734798,0.0035270595
stakey.net,mainnet,2020-10-22,2023-02-03 02:16:24,[3],1,False,348,26401,194,1.1.1,734798,0.007817941
testnet-vsp.jholdstock.uk,testnet,2021-01-20,1970-01-01 00:00:00,,0,False,0,0,0,,0,0
teststakepool.decred.org,testnet,2020-06-01,2023-02-03 02:16:24,[3],3,False,0,213765,1032,1.1.1,1072119,0
ultravsp.uk,mainnet,2020-12-01,2023-02-03 02:16:24,[3],0.30000000000000004,False,615,8898,38,1.1.1,734798,0.013816188
vsp.coinmine.pl,mainnet,2021-01-28,2023-02-03 02:16:24,[3],0.5,False,284,26998,168,1.1.1,734798,0.0063801585
vsp.dcr.farm,mainnet,2020-12-09,2023-02-03 02:16:24,[3],0.9500000000000001,False,129,6029,37,1.1.0,734798,0.0028980298
vsp.decredcommunity.org,mainnet,2020-11-05,2023-02-03 02:16:24,[3],0.49,False,509,6095,19,1.1.1,734798,0.011434861000000001
vsp.stakeminer.com,mainnet,2020-11-09,2023-02-03 02:16:24,[3],1,False,970,21892,123,1.1.1,734798,0.021791387000000002
vspd.99split.com,mainnet,2020-11-17,2023-02-03 02:16:24,[3],0.30000000000000004,False,1950,13257,53,1.1.1,734798,0.04380743
vspd.bass.cf,mainnet,2022-05-01,2023-02-03 02:16:25,[3],0.2,False,1175,4974,35,1.1.1,734798,0.026396783
vspd.decredbrasil.com,mainnet,2020-11-22,2023-02-03 02:16:24,[3],5,False,78,1977,14,1.1.1,734798,0.001752297
