baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-07-13 02:27:42.019
dcr,ltc,15993000,0,-0.03726222008186853,2,16612000,15993000,30.5523876451326,2023-07-13 02:27:42.025
dgb,btc,28,0,0.0,0,28,28,0.0,2023-07-13 02:27:42.030
ltc,btc,300200,0,0.0,0,300200,300200,0.0,2023-07-13 02:27:36.029
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-07-13 02:27:36.021
dcr,btc,49200,0,-0.014028056112224449,440,49900,48700,6721.525281929172,2023-07-13 02:27:40.023
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-07-13 02:27:42.025
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-07-13 02:27:42.024
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-07-13 02:27:42.022
doge,btc,0,0,0.0,0,0,0,0.0,2023-07-13 02:27:42.027
