baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dgb,btc,28,0,0.0,0,28,28,0.0,2023-07-02 02:37:06.023
ltc,btc,300200,0,0.0,0,300200,300200,0.0,2023-07-02 02:37:04.026
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-07-02 02:37:05.031
dcr,ltc,16992000,0,0.0,0,16992000,16992000,0.0,2023-07-02 02:37:05.034
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-07-02 02:37:06.020
doge,btc,0,0,0.0,0,0,0,0.0,2023-07-02 02:37:06.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-07-02 02:37:04.023
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-07-02 02:37:05.025
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-07-02 02:37:05.023
dcr,btc,51900,0,0.03180914512922465,400,51900,50300,6286.30197683384,2023-07-02 02:37:00.024
