baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-07-25 02:15:54.020
doge,btc,0,0,0.0,0,0,0,0.0,2023-07-25 02:15:54.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-07-25 02:15:52.025
dcr,btc,47900,0,-0.09622641509433963,480,53000,47900,6652.489514846784,2023-07-25 02:15:50.020
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-07-25 02:15:53.029
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-07-25 02:15:53.023
dgb,btc,28,0,0.0,0,28,28,0.0,2023-07-25 02:15:54.023
ltc,btc,300200,0,0.0,0,300200,300200,0.0,2023-07-25 02:15:52.029
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-07-25 02:15:53.020
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-07-25 02:15:53.026
