baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,btc,49700,0,0,0,49700,49700,0.0,2023-07-30 01:57:50.014
eth,btc,699000,0,0,0,699000,699000,0.0,2023-07-30 01:57:53.023
btc,usdc.eth,29525450000,0,0,0,29525450000,29525450000,0.0,2023-07-30 01:57:53.023
dcr,usdc.eth,21097000,0,0,0,21097000,21097000,0.0,2023-07-30 01:57:54.011
doge,btc,0,0,0,0,0,0,0.0,2023-07-30 01:57:54.014
zec,btc,125300,0,0,0,125300,125300,0.0,2023-07-30 01:57:52.021
dcr,ltc,15849000,0,0,0,15849000,15849000,0.0,2023-07-30 01:57:53.023
dgb,btc,28,0,0,0,28,28,0.0,2023-07-30 01:57:54.017
ltc,btc,300200,0,0,0,300200,300200,0.0,2023-07-30 01:57:52.024
zec,usdc.eth,0,0,0,0,0,0,0.0,2023-07-30 01:57:53.020
