baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-07-22 02:01:36.031
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-07-22 02:01:36.022
doge,btc,0,0,0.0,0,0,0,0.0,2023-07-22 02:01:36.031
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-07-22 02:01:36.031
dcr,btc,45400,0,-0.07346938775510205,1080,49000,45400,16077.10224495582,2023-07-22 02:01:30.022
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-07-22 02:01:36.025
dgb,btc,28,0,0.0,0,28,28,0.0,2023-07-22 02:01:36.031
ltc,btc,300200,0,0.0,0,300200,300200,0.0,2023-07-22 02:01:36.034
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-07-22 02:01:36.019
dcr,ltc,15993000,0,0.0,0,15993000,15993000,0.0,2023-07-22 02:01:36.028
