baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dgb,btc,28,0,0.0,0,28,28,0.0,2023-07-31 02:00:30.023
ltc,btc,300200,0,0.0,0,300200,300200,0.0,2023-07-31 02:00:24.023
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-07-31 02:00:28.011
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-07-31 02:00:28.017
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-07-31 02:00:30.020
doge,btc,0,0,0.0,0,0,0,0.0,2023-07-31 02:00:30.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-07-31 02:00:24.020
dcr,btc,53000,0,0.06639839034205232,160,53000,49700,2402.95633164744,2023-07-31 02:00:30.023
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-07-31 02:00:28.014
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-07-31 02:00:28.021
