baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dgb,btc,28,0,0.0,0,28,28,0.0,2023-07-17 02:36:36.023
ltc,btc,300200,0,0.0,0,300200,300200,0.0,2023-07-17 02:36:32.017
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-07-17 02:36:31.020
dcr,ltc,15993000,0,0.0,0,15993000,15993000,0.0,2023-07-17 02:36:31.023
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-07-17 02:36:36.020
doge,btc,0,0,0.0,0,0,0,0.0,2023-07-17 02:36:36.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-07-17 02:36:32.014
dcr,btc,48900,0,-0.023952095808383235,80,50100,48900,1184.620650808888,2023-07-17 02:36:30.023
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-07-17 02:36:31.023
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-07-17 02:36:31.026
