baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dgb,btc,28,0,0.0,0,28,28,0.0,2023-07-24 02:04:12.030
ltc,btc,300200,0,0.0,0,300200,300200,0.0,2023-07-24 02:04:16.026
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-07-24 02:04:12.020
dcr,ltc,15849000,0,-0.009003939223410242,4,15993000,15849000,59.2906018377136,2023-07-24 02:04:12.026
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-07-24 02:04:12.023
doge,btc,0,0,0.0,0,0,0,0.0,2023-07-24 02:04:12.030
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-07-24 02:04:16.022
dcr,btc,53000,0,0.0,0,53000,53000,0.0,2023-07-24 02:04:10.011
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-07-24 02:04:12.026
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-07-24 02:04:12.027
