baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dgb,btc,28,0,0.0,0,28,28,0.0,2023-07-05 02:25:36.033
ltc,btc,300200,0,0.0,0,300200,300200,0.0,2023-07-05 02:25:36.030
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-07-05 02:25:35.024
dcr,ltc,16992000,0,0.0,0,16992000,16992000,0.0,2023-07-05 02:25:35.027
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-07-05 02:25:36.023
doge,btc,0,0,0.0,0,0,0,0.0,2023-07-05 02:25:36.027
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-07-05 02:25:36.024
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-07-05 02:25:35.024
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-07-05 02:25:35.022
dcr,btc,56500,0,0.008928571428571428,1560,58700,56000,27957.567095418166,2023-07-05 02:25:30.017
