baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dgb,btc,28,0,0.0,0,28,28,0.0,2023-07-20 02:02:30.035
ltc,btc,300200,0,0.0,0,300200,300200,0.0,2023-07-20 02:02:24.020
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-07-20 02:02:30.020
dcr,ltc,15993000,0,0.0,0,15993000,15993000,0.0,2023-07-20 02:02:30.026
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-07-20 02:02:30.023
doge,btc,0,0,0.0,0,0,0,0.0,2023-07-20 02:02:30.029
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-07-20 02:02:24.014
dcr,btc,48900,0,0.01875,40,48900,48000,592.048714680444,2023-07-20 02:02:30.032
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-07-20 02:02:30.026
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-07-20 02:02:30.029
