baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-07-26 02:06:30.012
doge,btc,0,0,0.0,0,0,0,0.0,2023-07-26 02:06:30.015
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-07-26 02:06:32.019
dcr,btc,50000,0,0.04384133611691023,280,50000,47900,4068.386139193376,2023-07-26 02:06:30.204
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-07-26 02:06:34.026
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-07-26 02:06:34.023
dgb,btc,28,0,0.0,0,28,28,0.0,2023-07-26 02:06:30.018
ltc,btc,300200,0,0.0,0,300200,300200,0.0,2023-07-26 02:06:32.132
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-07-26 02:06:34.020
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-07-26 02:06:34.026
