baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,ltc,16612000,0,-0.011013871524677026,6,16797000,16459000,92.8556818051008,2023-07-11 02:19:09.021
dgb,btc,28,0,0.0,0,28,28,0.0,2023-07-11 02:19:12.030
ltc,btc,300200,0,0.0,0,300200,300200,0.0,2023-07-11 02:19:12.033
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-07-11 02:19:09.018
dcr,btc,49800,0,-0.05502846299810247,800,52700,49800,12380.75757401344,2023-07-11 02:19:10.019
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-07-11 02:19:09.021
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-07-11 02:19:09.021
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-07-11 02:19:12.021
doge,btc,0,0,0.0,0,0,0,0.0,2023-07-11 02:19:12.026
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-07-11 02:19:12.023
