id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-11-02 02:09:46,[3],0.30000000000000004,False,258,7294,4,50,3,1.2.0,918779,0.006316562600000001
dcrhive.com,mainnet,2022-06-23,2024-11-02 02:09:46,[3],0.01,False,882,26693,171,170,1,1.3.2+bec2d12a0,918779,0.02159383
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-11-02 02:09:46,[3],0.9500000000000001,False,302,13210,407,87,320,1.3.2+bec2d12a0,918779,0.007393806
decred.stake.fun,mainnet,2021-01-28,2024-11-02 02:09:46,[3],0.5,False,96,30523,185,183,2,1.3.1,918779,0.0023503490000000003
decredvoting.com,mainnet,2021-02-01,2024-11-02 02:09:46,[3],1,False,86,6082,42,41,1,1.3.2,918779,0.0021055208
stakey.net,mainnet,2020-10-22,2024-11-02 02:09:46,[3],1,False,275,32719,252,252,0,1.3.2+f79363a87,918779,0.0067327702
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-11-02 02:09:46,[3],3,False,0,213770,1059,0,0,1.3.0-pre+de79ce74b,1497781,0
ultravsp.uk,mainnet,2020-12-01,2024-11-02 02:09:46,[3],0.30000000000000004,False,292,16358,90,89,1,1.4.0-pre+015cf707b,918779,0.007148978
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-11-02 02:09:46,[3],0.14,False,1454,12001,57,56,1,1.3.2+bec2d12a0,918779,0.03559799
vsp.dcr.farm,mainnet,2020-12-09,2024-11-02 02:09:46,[3],1,False,42,8760,58,56,2,1.3.2,918779,0.0010282777
vsp.decredcommunity.org,mainnet,2020-11-05,2024-11-02 02:09:46,[3],0.49,False,620,16096,114,102,12,1.3.2+bec2d12a0,918779,0.015179336000000002
vsp.stakeminer.com,mainnet,2020-11-09,2024-11-02 02:09:46,[3],1,False,290,32719,201,201,0,1.3.2+81acb861c,918779,0.007100012
vspd.99split.com,mainnet,2020-11-17,2024-11-02 02:09:46,[3],0.099,False,393,29253,188,187,1,1.3.2,918779,0.00962174
vspd.bass.cf,mainnet,2022-05-01,2024-11-02 02:09:46,[3],0.2,False,200,23790,200,0,0,1.2.0,918779,0.00489656
vspd.decredbrasil.com,mainnet,2020-11-22,2024-11-02 02:09:46,[3],5,False,2,3011,23,23,0,1.3.2,918779,4.8965600000000004e-05
