id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-11-15 02:16:28,[3],0.30000000000000004,False,267,7369,5,50,3,1.2.0,922451,0.0065164864
dcrhive.com,mainnet,2022-06-23,2024-11-15 02:16:28,[3],1,False,727,27064,175,174,1,1.3.2+bec2d12a0,922451,0.017743392
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-11-15 02:16:28,[3],0.9500000000000001,False,220,13340,407,87,320,1.3.2+bec2d12a0,922451,0.005369389400000001
decred.stake.fun,mainnet,2021-01-28,2024-11-15 02:16:28,[3],0.5,False,77,30557,186,184,2,1.3.1,922451,0.0018792864000000001
decredvoting.com,mainnet,2021-02-01,2024-11-15 02:16:30,[3],1,False,91,6117,42,41,1,1.3.2,922451,0.0022209748
stakey.net,mainnet,2020-10-22,2024-11-15 02:16:28,[3],1,False,287,32844,253,253,0,1.3.2+f79363a87,922451,0.0070046126000000005
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-11-15 02:16:28,[3],3,False,0,213770,1059,0,0,1.3.0-pre+de79ce74b,1497781,0
ultravsp.uk,mainnet,2020-12-01,2024-11-15 02:16:28,[3],0.30000000000000004,False,308,16482,90,89,1,1.4.0-pre+015cf707b,922451,0.0075171455
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-11-15 02:16:28,[3],0.14,False,1537,12651,60,59,1,1.3.2+bec2d12a0,922451,0.037512507
vsp.dcr.farm,mainnet,2020-12-09,2024-11-15 02:16:28,[3],1,False,37,8779,58,56,2,1.3.2,922451,0.0009030337
vsp.decredcommunity.org,mainnet,2020-11-05,2024-11-15 02:16:28,[3],0.49,False,716,16406,114,102,12,1.3.0-pre+d96089898,922451,0.017474923
vsp.stakeminer.com,mainnet,2020-11-09,2024-11-15 02:16:28,[3],1,False,264,32835,205,205,0,1.3.2+81acb861c,922451,0.006443267700000001
vspd.99split.com,mainnet,2020-11-17,2024-11-15 02:16:28,[3],0.099,False,371,29281,188,187,1,1.3.2,920491,0.009026764000000001
vspd.bass.cf,mainnet,2022-05-01,2024-11-15 02:16:28,[3],0.2,False,234,23870,201,0,0,1.2.0,922451,0.0057110780000000005
vspd.decredbrasil.com,mainnet,2020-11-22,2024-11-15 02:16:28,[3],5,False,2,3013,23,23,0,1.3.2,922451,4.8812629999999996e-05
