id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-11-07 02:10:57,[3],0.30000000000000004,False,266,7318,4,50,3,1.2.0,920185,0.006467613400000001
dcrhive.com,mainnet,2022-06-23,2024-11-07 02:10:57,[3],1,False,818,26851,173,172,1,1.3.2+bec2d12a0,920185,0.019889127000000003
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-11-07 02:10:57,[3],0.9500000000000001,False,265,13263,407,87,320,1.3.2+bec2d12a0,920185,0.006443299
decred.stake.fun,mainnet,2021-01-28,2024-11-07 02:10:57,[3],0.5,False,92,30539,185,183,2,1.3.1,920185,0.0022369188
decredvoting.com,mainnet,2021-02-01,2024-11-07 02:10:57,[3],1,False,80,6097,42,41,1,1.3.2,920185,0.0019451468
stakey.net,mainnet,2020-10-22,2024-11-07 02:10:57,[3],1,False,267,32757,252,252,0,1.3.2+f79363a87,920185,0.0064919274
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-11-07 02:10:57,[3],3,False,0,213770,1059,0,0,1.3.0-pre+de79ce74b,1497781,0
ultravsp.uk,mainnet,2020-12-01,2024-11-07 02:10:57,[3],0.30000000000000004,False,317,16404,90,89,1,1.4.0-pre+015cf707b,920185,0.0077076443
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-11-07 02:10:57,[3],0.14,False,1557,12239,60,59,1,1.3.2+bec2d12a0,920185,0.03785742
vsp.dcr.farm,mainnet,2020-12-09,2024-11-07 02:10:57,[3],1,False,38,8772,58,56,2,1.3.2,920185,0.0009239447499999999
vsp.decredcommunity.org,mainnet,2020-11-05,2024-11-07 02:10:57,[3],0.49,False,659,16227,114,102,12,1.3.0-pre+d96089898,920184,0.016022759
vsp.stakeminer.com,mainnet,2020-11-09,2024-11-07 02:10:57,[3],1,False,268,32765,201,201,0,1.3.2+81acb861c,920185,0.006516242
vspd.99split.com,mainnet,2020-11-17,2024-11-07 02:10:57,[3],0.099,False,371,29281,188,187,1,1.3.2,919510,0.009086456
vspd.bass.cf,mainnet,2022-05-01,2024-11-07 02:10:58,[3],0.2,False,204,23821,201,0,0,1.2.0,920185,0.0049601244
vspd.decredbrasil.com,mainnet,2020-11-22,2024-11-07 02:10:57,[3],5,False,2,3012,23,23,0,1.3.2,920185,4.8628669999999995e-05
