id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-11-13 02:11:29,[3],0.30000000000000004,False,264,7354,5,50,3,1.2.0,921916,0.006440752
dcrhive.com,mainnet,2022-06-23,2024-11-13 02:11:29,[3],1,False,736,27023,174,173,1,1.3.2+bec2d12a0,921916,0.017956037
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-11-13 02:11:29,[3],0.9500000000000001,False,227,13326,407,87,320,1.3.2+bec2d12a0,921916,0.005538071
decred.stake.fun,mainnet,2021-01-28,2024-11-13 02:11:29,[3],0.5,False,77,30556,186,184,2,1.3.1,921916,0.0018785528
decredvoting.com,mainnet,2021-02-01,2024-11-13 02:11:29,[3],1,False,83,6113,42,41,1,1.3.2,921916,0.0020249335
stakey.net,mainnet,2020-10-22,2024-11-13 02:11:29,[3],1,False,278,32818,252,252,0,1.3.2+f79363a87,921916,0.0067823073
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-11-13 02:11:28,[3],3,False,0,213770,1059,0,0,1.3.0-pre+de79ce74b,1497781,0
ultravsp.uk,mainnet,2020-12-01,2024-11-13 02:11:29,[3],0.30000000000000004,False,304,16462,90,89,1,1.4.0-pre+015cf707b,921916,0.007416624
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-11-13 02:11:29,[3],0.14,False,1569,12554,60,59,1,1.3.2+bec2d12a0,921916,0.03827856
vsp.dcr.farm,mainnet,2020-12-09,2024-11-13 02:11:29,[3],1,False,38,8777,58,56,2,1.3.2,921916,0.000927078
vsp.decredcommunity.org,mainnet,2020-11-05,2024-11-13 02:11:29,[3],0.49,False,692,16362,114,102,12,1.3.0-pre+d96089898,921916,0.016882578000000002
vsp.stakeminer.com,mainnet,2020-11-09,2024-11-13 02:11:29,[3],1,False,266,32821,205,205,0,1.3.2+81acb861c,921916,0.0064895460000000006
vspd.99split.com,mainnet,2020-11-17,2024-11-13 02:11:29,[3],0.099,False,371,29281,188,187,1,1.3.2,919769,0.009074677
vspd.bass.cf,mainnet,2022-05-01,2024-11-13 02:11:29,[3],0.2,False,187,23857,201,0,0,1.2.0,921916,0.0045621996000000005
vspd.decredbrasil.com,mainnet,2020-11-22,2024-11-13 02:11:29,[3],5,False,1,3013,23,23,0,1.3.2,921916,2.439679e-05
