id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-11-29 02:18:51,[3],0.888,False,207,7493,59,56,3,1.3.2,926573,0.0050297654
dcrhive.com,mainnet,2022-06-23,2024-11-29 02:18:51,[3],1,False,663,27400,181,180,1,1.3.2+bec2d12a0,926573,0.016109828
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-11-29 02:18:51,[3],0.9500000000000001,False,178,13426,407,87,320,1.3.2+bec2d12a0,926573,0.0043251123
decred.stake.fun,mainnet,2021-01-28,2024-11-29 02:18:51,[3],0.5,False,58,30591,187,185,2,1.3.1,926573,0.0014093063
decredvoting.com,mainnet,2021-02-01,2024-11-29 02:18:51,[3],1,False,222,6172,42,41,1,1.3.2,926573,0.0053942413
stakey.net,mainnet,2020-10-22,2024-11-29 02:18:51,[3],1,False,319,32978,253,253,0,1.3.2+f79363a87,926573,0.0077511845
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-11-29 02:18:51,[3],3,False,0,213770,1059,0,0,1.3.0-pre+de79ce74b,1497781,0
ultravsp.uk,mainnet,2020-12-01,2024-11-29 02:18:51,[3],0.30000000000000004,False,245,16604,90,89,1,1.4.0-pre+015cf707b,926573,0.0059531042
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-11-29 02:18:51,[3],0.14,False,1361,13326,64,63,1,1.3.2+bec2d12a0,926573,0.033070102000000004
vsp.dcr.farm,mainnet,2020-12-09,2024-11-29 02:18:51,[3],1,False,49,8804,58,56,2,1.3.2,926573,0.0011906208000000001
vsp.decredcommunity.org,mainnet,2020-11-05,2024-11-29 02:18:51,[3],0.49,False,679,16765,115,103,12,1.3.2+bec2d12a0,926573,0.016498603
vsp.stakeminer.com,mainnet,2020-11-09,2024-11-29 02:18:51,[3],1,False,261,32952,205,205,0,1.3.2+81acb861c,926573,0.0063418783
vspd.99split.com,mainnet,2020-11-17,2024-11-29 02:18:51,[3],0.099,False,527,29632,204,189,15,1.3.2,926573,0.012805249000000001
vspd.bass.cf,mainnet,2022-05-01,2024-11-29 02:18:51,[3],0.2,False,439,24026,209,0,0,1.2.0,926573,0.010666991
vspd.decredbrasil.com,mainnet,2020-11-22,2024-11-29 02:18:51,[3],5,False,2,3013,23,23,0,1.3.2,926573,4.859677e-05
