id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-11-28 02:22:11,[3],0.888,False,212,7485,59,56,3,1.3.2,926289,0.0051487554
dcrhive.com,mainnet,2022-06-23,2024-11-28 02:22:10,[3],1,False,662,27377,181,180,1,1.3.2+bec2d12a0,926289,0.016077718
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-11-28 02:22:11,[3],0.9500000000000001,False,181,13423,407,87,320,1.3.2+bec2d12a0,926289,0.0043958714
decred.stake.fun,mainnet,2021-01-28,2024-11-28 02:22:10,[3],0.5,False,59,30589,187,185,2,1.3.1,926289,0.0014329083
decredvoting.com,mainnet,2021-02-01,2024-11-28 02:22:11,[3],1,False,203,6164,42,41,1,1.3.2,926289,0.0049301763
stakey.net,mainnet,2020-10-22,2024-11-28 02:22:10,[3],1,False,326,32965,253,253,0,1.3.2+f79363a87,926289,0.007917426
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-11-28 02:22:10,[3],3,False,0,213770,1059,0,0,1.3.0-pre+de79ce74b,1497781,0
ultravsp.uk,mainnet,2020-12-01,2024-11-28 02:22:11,[3],0.30000000000000004,False,249,16598,90,89,1,1.4.0-pre+015cf707b,926289,0.0060473587
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-11-28 02:22:10,[3],0.14,False,1392,13276,63,62,1,1.3.2+bec2d12a0,926289,0.03380692
vsp.dcr.farm,mainnet,2020-12-09,2024-11-28 02:22:10,[3],1,False,50,8801,58,56,2,1.3.2,926289,0.001214329
vsp.decredcommunity.org,mainnet,2020-11-05,2024-11-28 02:22:11,[3],0.49,False,697,16745,115,103,12,1.3.2+bec2d12a0,926289,0.016927747
vsp.stakeminer.com,mainnet,2020-11-09,2024-11-28 02:22:11,[3],1,False,269,32942,205,205,0,1.3.2+81acb861c,926289,0.0065330905
vspd.99split.com,mainnet,2020-11-17,2024-11-28 02:22:11,[3],0.099,False,524,29608,204,189,15,1.3.2,926289,0.012726169
vspd.bass.cf,mainnet,2022-05-01,2024-11-28 02:22:11,[3],0.2,False,435,24011,209,0,0,1.2.0,926289,0.010564663
vspd.decredbrasil.com,mainnet,2020-11-22,2024-11-28 02:22:11,[3],5,False,2,3013,23,23,0,1.3.2,926289,4.8573159999999995e-05
