baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-09-25 01:44:01.021
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-09-25 01:44:01.024
dgb,btc,28,0,0.0,0,28,28,0.0,2023-09-25 01:44:00.023
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-09-25 01:44:00.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-09-25 01:44:00.014
dcr,btc,51900,0,0.03592814371257485,1280,55500,50000,17210.152039167744,2023-09-25 01:44:00.172
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-09-25 01:44:01.024
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-09-25 01:44:01.024
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-09-25 01:44:00.010
doge,btc,0,0,0.0,0,0,0,0.0,2023-09-25 01:44:00.020
