baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dgb,btc,28,0,0.0,0,28,28,0.0,2023-09-16 01:40:12.024
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-09-16 01:40:16.025
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-09-16 01:40:15.019
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-09-16 01:40:15.022
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-09-16 01:40:12.021
doge,btc,0,0,0.0,0,0,0,0.0,2023-09-16 01:40:12.024
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-09-16 01:40:16.022
dcr,btc,50500,0,0.007984031936127744,960,51200,49900,12630.891934463329,2023-09-16 01:40:10.023
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-09-16 01:40:15.022
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-09-16 01:40:15.022
