baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dgb,btc,28,0,0.0,0,28,28,0.0,2023-09-12 01:40:24.031
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-09-12 01:40:24.028
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-09-12 01:40:25.018
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-09-12 01:40:25.021
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-09-12 01:40:24.019
doge,btc,0,0,0.0,0,0,0,0.0,2023-09-12 01:40:24.028
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-09-12 01:40:24.022
dcr,btc,50100,0,-0.01764705882352941,1080,51000,49900,13422.977017656156,2023-09-12 01:40:20.189
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-09-12 01:40:25.024
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-09-12 01:40:25.021
