baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-09-28 01:42:54.022
doge,btc,0,0,0.0,0,0,0,0.0,2023-09-28 01:42:54.028
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-09-28 01:42:56.025
dcr,btc,51000,0,-0.015444015444015444,880,52100,51000,11616.239776390305,2023-09-28 01:42:50.187
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-09-28 01:42:54.028
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-09-28 01:42:54.025
dgb,btc,28,0,0.0,0,28,28,0.0,2023-09-28 01:42:54.031
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-09-28 01:42:56.028
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-09-28 01:42:54.019
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-09-28 01:42:54.025
