baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-09-20 01:42:30.020
doge,btc,0,0,0.0,0,0,0,0.0,2023-09-20 01:42:30.026
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-09-20 01:42:32.022
dcr,btc,51000,0,-0.005847953216374269,1280,51700,50600,17359.470237812096,2023-09-20 01:42:30.023
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-09-20 01:42:32.025
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-09-20 01:42:32.028
dgb,btc,28,0,0.0,0,28,28,0.0,2023-09-20 01:42:30.029
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-09-20 01:42:32.028
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-09-20 01:42:32.019
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-09-20 01:42:32.025
