baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
eth,btc,699000,0,0,0,699000,699000,0.0,2023-09-02 01:38:16.013
btc,usdc.eth,29525450000,0,0,0,29525450000,29525450000,0.0,2023-09-02 01:38:16.022
dcr,usdc.eth,21097000,0,0,0,21097000,21097000,0.0,2023-09-02 01:38:12.019
doge,btc,0,0,0,0,0,0,0.0,2023-09-02 01:38:12.022
zec,btc,125300,0,0,0,125300,125300,0.0,2023-09-02 01:38:16.023
dcr,btc,49600,0,0,0,49600,49600,0.0,2023-09-02 01:38:10.020
dgb,btc,28,0,0,0,28,28,0.0,2023-09-02 01:38:12.022
ltc,btc,245900,0,0,0,245900,245900,0.0,2023-09-02 01:38:16.022
zec,usdc.eth,0,0,0,0,0,0,0.0,2023-09-02 01:38:16.011
dcr,ltc,15849000,0,0,0,15849000,15849000,0.0,2023-09-02 01:38:16.019
