baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-09-11 01:43:20.025
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-09-11 01:43:19.020
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-09-11 01:43:19.026
dgb,btc,28,0,0.0,0,28,28,0.0,2023-09-11 01:43:18.023
doge,btc,0,0,0.0,0,0,0,0.0,2023-09-11 01:43:18.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-09-11 01:43:20.022
dcr,btc,51000,0,-0.017341040462427744,200,51900,50500,2573.12462156558,2023-09-11 01:43:20.025
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-09-11 01:43:19.026
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-09-11 01:43:19.023
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-09-11 01:43:18.020
