baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-09-14 01:41:36.024
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-09-14 01:41:37.019
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-09-14 01:41:37.022
dgb,btc,28,0,0.0,0,28,28,0.0,2023-09-14 01:41:42.024
doge,btc,0,0,0.0,0,0,0,0.0,2023-09-14 01:41:42.024
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-09-14 01:41:36.024
dcr,btc,50300,0,0.018218623481781375,960,50500,49400,12462.00633964848,2023-09-14 01:41:40.023
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-09-14 01:41:37.022
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-09-14 01:41:37.022
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-09-14 01:41:42.021
