baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,btc,52000,0,0.02766798418972332,40,52000,50600,531.129722259776,2023-09-09 01:39:00.235
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-09-09 01:39:05.022
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-09-09 01:39:05.025
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-09-09 01:39:06.020
doge,btc,0,0,0.0,0,0,0,0.0,2023-09-09 01:39:06.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-09-09 01:39:04.022
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-09-09 01:39:05.025
dgb,btc,28,0,0.0,0,28,28,0.0,2023-09-09 01:39:06.027
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-09-09 01:39:04.025
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-09-09 01:39:05.019
