baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-09-21 01:41:54.012
doge,btc,0,0,0.0,0,0,0,0.0,2023-09-21 01:41:54.014
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-09-21 01:41:52.023
dcr,btc,50900,0,-0.00196078431372549,880,51500,50700,11965.831968553584,2023-09-21 01:41:50.020
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-09-21 01:41:51.022
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-09-21 01:41:51.025
dgb,btc,28,0,0.0,0,28,28,0.0,2023-09-21 01:41:54.018
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-09-21 01:41:52.026
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-09-21 01:41:51.019
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-09-21 01:41:51.022
