side,qty,rate,time
2,6.0,21411000,2023-05-16 09:48:33.290
2,2.0,21411000,2023-05-16 09:48:40.586
2,2.0,19357000,2023-05-23 14:51:07.552
1,2.0,18973000,2023-05-23 14:51:07.434
1,2.0,18500000,2023-05-24 20:42:20.593
