side,qty,rate,time
2,40.0,100000000,2024-07-31 21:45:25.822
2,40.0,99999900,2024-07-31 21:55:50.623
2,40.0,9999900,2024-07-31 21:56:22.300
2,40.0,999900,2024-07-31 21:56:36.299
2,40.0,99900,2024-07-31 21:57:08.299
2,40.0,25000,2024-07-31 21:23:03.621
2,40.0,24000,2024-07-31 21:21:35.998
2,200.0,22000,2024-08-02 04:22:28.301
2,40.0,21900,2024-08-01 05:37:44.746
2,40.0,19500,2024-08-03 22:11:00.563
1,40.0,17700,2024-08-03 22:11:01.071
1,1000.0,10200,2024-08-01 07:15:18.583
1,1000.0,10000,2024-07-31 21:26:00.387
1,2000.0,3000,2024-07-31 21:26:11.489
1,2000.0,2000,2024-07-31 21:26:20.640
1,2000.0,1000,2024-07-31 21:26:32.727
1,6000.0,300,2024-07-31 21:29:20.014
1,8000.0,200,2024-07-31 21:29:25.920
1,30000.0,100,2024-07-31 21:29:30.827
