id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-02-06 01:34:25,[3],0.088,False,1673,20516,119,9,1.4.0,1051754,0.041590016
dcr.cerebro.host,mainnet,2024-09-09,2026-02-06 01:34:26,[3],0.888,False,22,28,0,3,1.4.0+d190a83b6,1051754,0.0005469100000000001
dcrhive.com,mainnet,2022-06-23,2026-02-06 01:34:26,[3],1,False,270,30508,229,2,1.4.0+d190a83b6,1051754,0.006712076700000001
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-02-06 01:34:25,[3],0.9500000000000001,False,93,15053,101,320,1.4.0+d190a83b6,1051754,0.0023119375
decred.stake.fun,mainnet,2021-01-28,2026-02-06 01:34:25,[3],0.5,False,816,32818,197,105,1.4.0,1051754,0.020285388
decredvoting.com,mainnet,2021-02-01,2026-02-06 01:34:25,[3],1,False,77,9382,61,2,1.4.0,1051754,0.0019141849
stakey.net,mainnet,2020-10-22,2026-02-06 01:34:26,[3],1,False,146,36806,284,5,1.4.0,1051754,0.0036294933000000002
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-02-06 01:34:25,[3],0.6900000000000001,False,445,400815,912,1065,1.4.0+d190a83b6,1843404,0.08701603000000001
teststakepool.decred.org,testnet,2020-06-01,2026-02-06 01:34:25,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1843404,0
ultravsp.uk,mainnet,2020-12-01,2026-02-06 01:34:26,[3],0.30000000000000004,False,259,20744,134,4,1.4.0+d190a83b6,1051754,0.006438622000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-02-06 01:34:26,[3],0.18,False,771,32151,209,3,1.4.0+d190a83b6,1051754,0.019166708
vsp.dcr.farm,mainnet,2020-12-09,2026-02-06 01:34:26,[3],0.5,False,262,17515,101,2,1.4.0,1051754,0.0065132002
vsp.decredcommunity.org,mainnet,2020-11-05,2026-02-06 01:34:26,[3],0.49,False,459,23543,148,41,1.4.0+d190a83b6,1051754,0.011410531000000002
vsp.stakeminer.com,mainnet,2020-11-09,2026-02-06 01:34:25,[3],1,False,353,36618,243,0,1.4.0+d190a83b6,1051754,0.008775419000000001
vspd.bass.cf,mainnet,2022-05-01,2026-02-06 01:34:26,[3],0.16,False,200,30272,180,80,1.4.0,1051754,0.004971909
