id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-02-10 01:32:27,[3],0.088,False,1622,20705,120,9,1.4.0,1052921,0.03957642
dcr.cerebro.host,mainnet,2024-09-09,2026-02-10 01:32:28,[3],0.888,False,21,30,0,3,1.4.0+d190a83b6,1052921,0.0005123950499999999
dcrhive.com,mainnet,2022-06-23,2026-02-10 01:32:28,[3],1,False,257,30549,229,2,1.4.0+d190a83b6,1052921,0.0062707397
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-02-10 01:32:27,[3],0.9500000000000001,False,98,15066,101,320,1.4.0+d190a83b6,1052921,0.002391177
decred.stake.fun,mainnet,2021-01-28,2026-02-10 01:32:28,[3],0.5,False,850,32927,197,105,1.4.0,1052921,0.020739801000000002
decredvoting.com,mainnet,2021-02-01,2026-02-10 01:32:27,[3],1,False,95,9397,61,2,1.4.0,1052921,0.0023179778
stakey.net,mainnet,2020-10-22,2026-02-10 01:32:28,[3],1,False,147,36821,284,5,1.4.0,1052921,0.0035867656
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-02-10 01:32:28,[3],0.6900000000000001,False,452,402061,914,1065,1.4.0+d190a83b6,1846285,0.08854064
teststakepool.decred.org,testnet,2020-06-01,2026-02-10 01:32:27,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1846285,0
ultravsp.uk,mainnet,2020-12-01,2026-02-10 01:32:28,[3],0.30000000000000004,False,297,20777,134,4,1.4.0+d190a83b6,1052921,0.0072467304
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-02-10 01:32:28,[3],0.18,False,935,32281,209,3,1.4.0+d190a83b6,1052921,0.02281378
vsp.dcr.farm,mainnet,2020-12-09,2026-02-10 01:32:28,[3],0.5,False,245,17550,101,2,1.4.0,1052921,0.0059779426
vsp.decredcommunity.org,mainnet,2020-11-05,2026-02-10 01:32:28,[3],0.49,False,571,23613,148,41,1.4.0+d190a83b6,1052921,0.013932266
vsp.stakeminer.com,mainnet,2020-11-09,2026-02-10 01:32:27,[3],1,False,408,36657,243,0,1.4.0+d190a83b6,1052921,0.009955104000000001
vspd.bass.cf,mainnet,2022-05-01,2026-02-10 01:32:28,[3],0.16,False,196,30301,181,80,1.4.0,1052921,0.004782354
