id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-02-22 01:34:10,[3],0.088,False,1452,21346,124,9,1.4.0,1056391,0.035784699999999996
dcr.cerebro.host,mainnet,2024-09-09,2026-02-22 01:34:10,[3],0.888,False,24,39,0,3,1.4.0+d190a83b6,1056391,0.0005914827000000001
dcrhive.com,mainnet,2022-06-23,2026-02-22 01:34:10,[3],1,False,237,30667,229,2,1.4.0+d190a83b6,1056391,0.005840891
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-02-22 01:34:10,[3],0.9500000000000001,False,79,15100,102,320,1.4.0+d190a83b6,1056391,0.0019469637000000001
decred.stake.fun,mainnet,2021-01-28,2026-02-22 01:34:10,[3],0.5,False,898,33298,198,105,1.4.0,1056391,0.022131309000000002
decredvoting.com,mainnet,2021-02-01,2026-02-22 01:34:10,[3],1,False,81,9428,65,2,1.4.0,1056391,0.0019962538
stakey.net,mainnet,2020-10-22,2026-02-22 01:34:11,[3],1,False,119,36879,285,5,1.4.0,1056391,0.002932768
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-02-22 01:34:10,[3],0.6900000000000001,False,450,405952,925,1065,1.4.0+d190a83b6,1854925,0.0877193
teststakepool.decred.org,testnet,2020-06-01,2026-02-22 01:34:10,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1854925,0
ultravsp.uk,mainnet,2020-12-01,2026-02-22 01:34:10,[3],0.30000000000000004,False,302,20884,134,4,1.4.0+d190a83b6,1056391,0.007442823
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-02-22 01:34:10,[3],0.18,False,760,32641,210,3,1.4.0+d190a83b6,1056390,0.018727977
vsp.dcr.farm,mainnet,2020-12-09,2026-02-22 01:34:10,[3],0.5,False,182,17644,102,2,1.4.0,1056391,0.0044854100000000004
vsp.decredcommunity.org,mainnet,2020-11-05,2026-02-22 01:34:10,[3],0.49,False,470,23817,148,41,1.4.0+d190a83b6,1056391,0.011583202
vsp.stakeminer.com,mainnet,2020-11-09,2026-02-22 01:34:10,[3],1,False,499,36850,245,0,1.4.0+d190a83b6,1056391,0.01229791
vspd.bass.cf,mainnet,2022-05-01,2026-02-22 01:34:10,[3],0.16,False,144,30373,181,80,1.4.0,1056391,0.003548896
