id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-02-13 01:34:11,[3],0.088,False,1648,20864,121,9,1.4.0,1053751,0.03970606
dcr.cerebro.host,mainnet,2024-09-09,2026-02-13 01:34:11,[3],0.888,False,20,33,0,3,1.4.0+d190a83b6,1053751,0.00048186964999999995
dcrhive.com,mainnet,2022-06-23,2026-02-13 01:34:12,[3],1,False,250,30584,229,2,1.4.0+d190a83b6,1053751,0.0060233707
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-02-13 01:34:11,[3],0.9500000000000001,False,88,15078,102,320,1.4.0+d190a83b6,1053751,0.0021202264
decred.stake.fun,mainnet,2021-01-28,2026-02-13 01:34:11,[3],0.5,False,848,33032,197,105,1.4.0,1053751,0.020431273
decredvoting.com,mainnet,2021-02-01,2026-02-13 01:34:11,[3],1,False,91,9403,62,2,1.4.0,1053751,0.0021925070000000002
stakey.net,mainnet,2020-10-22,2026-02-13 01:34:12,[3],1,False,148,36838,285,5,1.4.0,1053751,0.0035658355
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-02-13 01:34:12,[3],0.6900000000000001,False,451,403095,915,1065,1.4.0+d190a83b6,1848443,0.08863994
teststakepool.decred.org,testnet,2020-06-01,2026-02-13 01:34:11,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1848443,0
ultravsp.uk,mainnet,2020-12-01,2026-02-13 01:34:12,[3],0.30000000000000004,False,302,20802,134,4,1.4.0+d190a83b6,1053751,0.0072762320000000005
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-02-13 01:34:12,[3],0.18,False,910,32372,209,3,1.4.0+d190a83b6,1053748,0.021924013000000003
vsp.dcr.farm,mainnet,2020-12-09,2026-02-13 01:34:11,[3],0.5,False,220,17578,102,2,1.4.0,1053751,0.0053005660000000005
vsp.decredcommunity.org,mainnet,2020-11-05,2026-02-13 01:34:12,[3],0.49,False,566,23660,148,41,1.4.0+d190a83b6,1053751,0.013636911000000002
vsp.stakeminer.com,mainnet,2020-11-09,2026-02-13 01:34:11,[3],1,False,442,36690,243,0,1.4.0+d190a83b6,1053751,0.01064932
vspd.bass.cf,mainnet,2022-05-01,2026-02-13 01:34:12,[3],0.16,False,188,30318,181,80,1.4.0,1053751,0.004529575
