id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-02-28 01:33:43,[3],0.088,False,1519,21648,124,9,1.4.0,1058107,0.037113957
dcr.cerebro.host,mainnet,2024-09-09,2026-02-28 01:33:43,[3],0.888,False,31,43,0,3,1.4.0+d190a83b6,1058107,0.00075742765
dcrhive.com,mainnet,2022-06-23,2026-02-28 01:33:43,[3],1,False,236,30713,229,2,1.4.0+d190a83b6,1058107,0.0057662237
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-02-28 01:33:43,[3],0.9500000000000001,False,85,15117,102,320,1.4.0+d190a83b6,1058107,0.0020768180000000002
decred.stake.fun,mainnet,2021-01-28,2026-02-28 01:33:43,[3],0.5,False,950,33487,198,105,1.4.0,1058107,0.023211494000000003
decredvoting.com,mainnet,2021-02-01,2026-02-28 01:33:43,[3],1,False,86,9449,66,2,1.4.0,1058107,0.002101251
stakey.net,mainnet,2020-10-22,2026-02-28 01:33:43,[3],1,False,126,36900,285,5,1.4.0,1058107,0.0030785770000000003
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-02-28 01:33:43,[3],0.6900000000000001,False,452,407811,934,1065,1.4.0+d190a83b6,1859240,0.08841941
teststakepool.decred.org,testnet,2020-06-01,2026-02-28 01:33:43,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1859240,0
ultravsp.uk,mainnet,2020-12-01,2026-02-28 01:33:43,[3],0.30000000000000004,False,308,20953,134,4,1.4.0+d190a83b6,1058107,0.0075254105
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-02-28 01:33:43,[3],0.18,False,740,32782,211,3,1.4.0+d190a83b6,1058104,0.018082742000000002
vsp.dcr.farm,mainnet,2020-12-09,2026-02-28 01:33:43,[3],0.5,False,171,17668,102,2,1.4.0,1058107,0.0041780686
vsp.decredcommunity.org,mainnet,2020-11-05,2026-02-28 01:33:43,[3],0.49,False,542,23912,148,41,1.4.0+d190a83b6,1058107,0.013242768
vsp.stakeminer.com,mainnet,2020-11-09,2026-02-28 01:33:43,[3],1,False,548,36945,245,0,1.4.0+d190a83b6,1058107,0.013389367000000001
vspd.bass.cf,mainnet,2022-05-01,2026-02-28 01:33:43,[3],0.16,False,178,30397,182,80,1.4.0,1058107,0.004349101
