side,qty,rate,time
2,1.9,22200000,2024-12-09 11:17:29.956
2,30.0,19534810,2024-12-11 02:21:31.287
2,30.0,19534800,2024-12-11 02:21:31.360
2,30.0,19534120,2024-12-11 02:21:31.207
2,1.5,19462930,2024-12-11 02:23:20.499
2,10.0,19439770,2024-12-11 02:22:51.349
2,5.9,19429570,2024-12-11 02:23:33.255
2,10.0,19419360,2024-12-11 02:23:50.594
2,1.5,19310730,2024-12-11 02:23:20.064
2,1.5,19158530,2024-12-11 02:23:19.628
1,1.5,18891470,2024-12-11 02:23:17.659
1,1.5,18739270,2024-12-11 02:23:18.013
1,1.5,18587070,2024-12-11 02:23:18.398
1,10.0,18501410,2024-12-11 02:23:48.855
1,10.0,18501410,2024-12-11 02:23:48.504
1,10.0,18501410,2024-12-11 02:23:49.261
1,10.0,18491620,2024-12-11 02:23:49.691
1,10.0,18491620,2024-12-11 02:23:02.409
1,30.0,18412470,2024-12-11 02:23:46.434
1,30.0,18411150,2024-12-11 02:23:47.315
1,30.0,18410740,2024-12-11 02:23:47.042
