side,qty,rate,time
2,20.0,19274020,2024-12-02 02:22:26.436
2,10.0,18925550,2024-12-02 02:22:25.188
2,10.0,18402840,2024-12-02 02:22:24.020
2,30.0,18342900,2024-12-02 02:24:17.146
2,10.0,18315720,2024-12-02 02:22:22.864
2,10.0,18228610,2024-12-02 02:22:21.946
2,30.0,18215230,2024-12-02 02:07:00.936
2,30.0,18193650,2024-12-02 02:16:31.049
2,10.0,18141490,2024-12-02 02:22:21.183
2,10.0,18054370,2024-12-02 02:22:20.433
2,1.5,17943030,2024-12-02 02:24:05.396
2,1.5,17803790,2024-12-02 02:24:04.839
2,1.5,17664550,2024-12-02 02:24:04.356
1,1.5,17145450,2024-12-02 02:24:02.644
1,1.5,17006210,2024-12-02 02:24:03.068
1,1.5,16866970,2024-12-02 02:24:03.434
1,30.0,16466630,2024-12-02 02:24:01.857
1,30.0,16392360,2024-12-02 02:24:16.577
