baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,ltc,20800000,0,0,0,20800000,20800000,0.0,2023-12-03 01:54:16.023
dgb,btc,28,0,0,0,28,28,0.0,2023-12-03 01:54:12.029
ltc,btc,245900,0,0,0,245900,245900,0.0,2023-12-03 01:54:16.026
zec,usdc.eth,0,0,0,0,0,0,0.0,2023-12-03 01:54:16.020
dcr,btc,34800,0,0,0,34800,34800,0.0,2023-12-03 01:54:10.020
eth,btc,699000,0,0,0,699000,699000,0.0,2023-12-03 01:54:16.023
btc,usdc.eth,29525450000,0,0,0,29525450000,29525450000,0.0,2023-12-03 01:54:16.023
dcr,usdc.eth,21097000,0,0,0,21097000,21097000,0.0,2023-12-03 01:54:12.023
doge,btc,0,0,0,0,0,0,0.0,2023-12-03 01:54:12.026
zec,btc,125300,0,0,0,125300,125300,0.0,2023-12-03 01:54:16.026
