baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-12-14 01:50:50.014
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-12-14 01:50:50.023
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-12-14 01:50:48.013
doge,btc,0,0,0.0,0,0,0,0.0,2023-12-14 01:50:48.026
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-12-14 01:50:48.016
dcr,btc,36500,0,0.04885057471264368,560,36800,32500,8440.443714093271,2023-12-14 01:50:50.027
dgb,btc,28,0,0.0,0,28,28,0.0,2023-12-14 01:50:48.029
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-12-14 01:50:48.026
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-12-14 01:50:50.011
dcr,ltc,20800000,0,0.0,0,20800000,20800000,0.0,2023-12-14 01:50:50.020
