baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,ltc,20800000,0,0.0,0,20800000,20800000,0.0,2023-12-23 01:42:49.023
dgb,btc,28,0,0.0,0,28,28,0.0,2023-12-23 01:42:54.023
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-12-23 01:42:48.026
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-12-23 01:42:49.020
dcr,btc,36000,0,-0.002770083102493075,40,36100,36000,632.9684373258281,2023-12-23 01:42:50.011
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-12-23 01:42:49.023
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-12-23 01:42:49.023
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-12-23 01:42:54.020
doge,btc,0,0,0.0,0,0,0,0.0,2023-12-23 01:42:54.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-12-23 01:42:48.020
