baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-12-09 01:47:42.023
doge,btc,0,0,0.0,0,0,0,0.0,2023-12-09 01:47:42.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-12-09 01:47:44.011
dcr,btc,34200,0,-0.06557377049180328,160,37700,34200,2500.843641147168,2023-12-09 01:47:40.020
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-12-09 01:47:43.023
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-12-09 01:47:43.023
dgb,btc,28,0,0.0,0,28,28,0.0,2023-12-09 01:47:42.027
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-12-09 01:47:44.014
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-12-09 01:47:43.020
dcr,ltc,20800000,0,0.0,0,20800000,20800000,0.0,2023-12-09 01:47:43.023
