baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-12-31 01:54:02.016
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-12-31 01:54:02.013
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-12-31 01:54:06.010
doge,btc,0,0,0.0,0,0,0,0.0,2023-12-31 01:54:06.013
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-12-31 01:54:00.017
dcr,btc,42000,0,-0.12863070539419086,280,48200,42000,5396.759134959864,2023-12-31 01:54:00.023
dgb,btc,28,0,0.0,0,28,28,0.0,2023-12-31 01:54:06.016
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-12-31 01:54:00.026
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-12-31 01:54:02.010
dcr,ltc,20800000,0,0.0,0,20800000,20800000,0.0,2023-12-31 01:54:02.016
