baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dgb,btc,28,0,0.0,0,28,28,0.0,2023-12-08 01:53:00.020
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-12-08 01:53:04.030
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-12-08 01:53:04.021
dcr,ltc,20800000,0,0.0,0,20800000,20800000,0.0,2023-12-08 01:53:04.024
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-12-08 01:53:00.011
doge,btc,0,0,0.0,0,0,0,0.0,2023-12-08 01:53:00.017
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-12-08 01:53:04.030
dcr,btc,36600,0,0.05475504322766571,360,40000,34700,5469.574679501292,2023-12-08 01:53:00.014
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-12-08 01:53:04.024
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-12-08 01:53:04.027
