baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-12-15 01:53:04.032
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-12-15 01:53:04.021
dcr,ltc,20800000,0,0.0,0,20800000,20800000,0.0,2023-12-15 01:53:04.029
dgb,btc,28,0,0.0,0,28,28,0.0,2023-12-15 01:53:06.022
doge,btc,0,0,0.0,0,0,0,0.0,2023-12-15 01:53:06.022
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-12-15 01:53:04.032
dcr,btc,36800,0,0.00821917808219178,520,37500,32300,7856.159498240092,2023-12-15 01:53:00.019
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-12-15 01:53:04.032
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-12-15 01:53:04.023
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-12-15 01:53:06.019
