baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-12-28 01:45:12.014
dcr,btc,47000,0,0.14634146341463414,1080,50000,41000,24473.331740516613,2023-12-28 01:45:10.517
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-12-28 01:45:07.022
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-12-28 01:45:07.025
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-12-28 01:45:12.012
doge,btc,0,0,0.0,0,0,0,0.0,2023-12-28 01:45:12.021
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-12-28 01:45:07.014
dcr,ltc,20800000,0,0.0,0,20800000,20800000,0.0,2023-12-28 01:45:07.025
dgb,btc,28,0,0.0,0,28,28,0.0,2023-12-28 01:45:12.021
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-12-28 01:45:12.023
