baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-12-16 01:49:00.024
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-12-16 01:49:00.024
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-12-16 01:49:00.024
doge,btc,0,0,0.0,0,0,0,0.0,2023-12-16 01:49:00.027
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-12-16 01:48:56.023
dcr,btc,36100,0,-0.019021739130434784,1360,36800,35000,19769.821804236417,2023-12-16 01:49:00.024
dgb,btc,28,0,0.0,0,28,28,0.0,2023-12-16 01:49:00.027
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-12-16 01:48:56.026
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-12-16 01:49:00.021
dcr,ltc,20800000,0,0.0,0,20800000,20800000,0.0,2023-12-16 01:49:00.024
