baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dgb,btc,28,0,0.0,0,28,28,0.0,2023-12-27 01:45:48.026
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-12-27 01:45:52.016
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-12-27 01:45:48.023
dcr,ltc,20800000,0,0.0,0,20800000,20800000,0.0,2023-12-27 01:45:48.023
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-12-27 01:45:48.023
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-12-27 01:45:48.023
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-12-27 01:45:48.020
doge,btc,0,0,0.0,0,0,0,0.0,2023-12-27 01:45:48.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-12-27 01:45:52.013
dcr,btc,41000,0,0.1111111111111111,1280,41000,36900,22555.94359898112,2023-12-27 01:45:50.023
