baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-12-18 01:52:42.025
doge,btc,0,0,0.0,0,0,0,0.0,2023-12-18 01:52:42.019
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-12-18 01:52:40.018
dcr,btc,37700,0,0.02168021680216802,160,37700,36900,2402.758054471552,2023-12-18 01:52:40.025
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-12-18 01:52:39.013
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-12-18 01:52:39.022
dgb,btc,28,0,0.0,0,28,28,0.0,2023-12-18 01:52:42.022
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-12-18 01:52:40.021
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-12-18 01:52:39.010
dcr,ltc,20800000,0,0.0,0,20800000,20800000,0.0,2023-12-18 01:52:39.019
