side,qty,rate,time
2,200.0,195000,2023-11-24 23:26:02.963
2,120.0,175000,2023-11-29 23:36:25.486
2,120.0,95000,2023-11-29 21:43:00.820
2,40.0,90000,2023-11-29 22:08:19.487
2,80.0,90000,2023-11-29 21:47:43.495
2,120.0,89000,2023-11-29 23:36:45.484
2,40.0,50000,2023-12-01 04:38:59.486
2,80.0,47700,2023-12-02 01:32:51.495
2,160.0,47500,2023-11-29 23:37:01.485
2,40.0,46900,2023-12-02 01:32:49.323
2,40.0,46200,2023-12-02 01:32:48.672
2,40.0,45400,2023-12-02 01:32:48.028
2,40.0,45000,2023-11-29 23:37:15.486
2,40.0,43000,2023-12-01 04:38:47.487
2,40.0,42800,2023-12-02 01:32:47.419
2,40.0,42000,2023-12-01 04:38:11.486
2,40.0,42000,2023-12-02 01:32:46.792
2,80.0,41600,2023-12-02 01:32:46.157
2,120.0,41600,2023-12-02 01:02:33.433
2,120.0,41400,2023-12-02 01:32:45.486
2,40.0,41100,2023-12-02 01:32:42.487
2,40.0,41000,2023-12-01 04:37:53.486
2,40.0,40700,2023-12-02 01:32:41.877
2,40.0,40500,2023-12-01 04:38:33.487
2,40.0,40000,2023-12-01 04:37:33.495
2,40.0,39900,2023-12-01 16:30:28.306
1,40.0,35000,2023-12-02 00:32:08.295
1,40.0,34800,2023-12-02 01:32:53.055
1,40.0,34300,2023-12-02 01:32:53.515
1,40.0,33700,2023-12-02 01:32:53.988
1,40.0,32900,2023-11-30 11:11:41.281
1,1000.0,30500,2023-11-30 06:32:29.619
1,40.0,30300,2023-12-02 01:32:54.436
1,1200.0,30200,2023-11-30 01:37:19.891
1,40.0,29500,2023-12-02 01:32:54.897
1,40.0,28800,2023-12-02 01:32:55.348
1,80.0,28000,2023-12-02 01:32:55.825
1,40.0,27300,2023-12-02 01:32:56.273
1,80.0,26500,2023-12-02 01:32:56.729
1,1000.0,20000,2023-11-29 07:29:52.049
1,1000.0,3000,2023-11-29 07:29:25.889
1,1000.0,2000,2023-11-29 07:28:54.453
1,4000.0,1000,2023-11-29 07:28:12.723
1,8000.0,300,2023-11-29 07:28:11.496
1,8000.0,200,2023-11-29 07:27:55.730
1,30000.0,100,2023-11-29 07:27:48.674
