side,qty,rate,time
2,18.0,279100,2023-10-05 00:44:58.510
2,12.0,255900,2023-10-05 00:44:51.714
2,6.0,241900,2023-10-05 00:44:51.383
2,6.0,241000,2023-10-05 00:44:51.032
2,6.0,240000,2023-10-05 00:44:50.713
2,6.0,239100,2023-10-05 00:44:50.386
2,6.0,238200,2023-10-05 00:44:50.055
2,6.0,237300,2023-10-05 00:44:49.685
2,6.0,236300,2023-10-05 01:10:00.580
1,6.0,228900,2023-10-05 00:51:13.363
1,6.0,227900,2023-10-05 00:44:52.640
1,6.0,227000,2023-10-05 00:44:52.952
1,6.0,226100,2023-10-05 00:44:53.286
1,6.0,225200,2023-10-05 00:44:55.084
1,6.0,224200,2023-10-05 00:44:55.393
1,6.0,223300,2023-10-05 00:44:55.684
1,12.0,209300,2023-10-05 00:44:56.017
1,18.0,186100,2023-10-05 00:44:57.789
