side,qty,rate,time
2,18.0,274500,2023-10-15 01:11:21.931
2,12.0,251600,2023-10-15 01:11:21.700
2,6.0,237900,2023-10-15 01:11:21.412
2,6.0,237000,2023-10-15 01:11:14.635
2,6.0,236100,2023-10-15 01:11:14.406
2,6.0,235200,2023-10-15 01:11:14.179
2,6.0,234200,2023-10-15 01:11:13.928
2,6.0,233300,2023-10-15 01:11:13.685
1,6.0,226900,2023-10-15 01:48:16.453
1,6.0,226000,2023-10-15 01:17:04.520
1,6.0,225100,2023-10-15 01:11:14.899
1,6.0,224200,2023-10-15 01:11:15.129
1,6.0,223300,2023-10-15 01:11:15.346
1,6.0,222300,2023-10-15 01:11:15.556
1,6.0,221400,2023-10-15 01:11:15.776
1,6.0,220500,2023-10-15 01:11:15.988
1,6.0,219600,2023-10-15 01:11:17.684
1,12.0,205900,2023-10-15 01:11:17.977
1,18.0,183000,2023-10-15 01:11:18.241
