side,qty,rate,time
2,18.0,262100,2023-10-17 22:41:45.075
2,12.0,240200,2023-10-17 22:41:39.253
2,6.0,227100,2023-10-17 22:41:39.031
2,6.0,226300,2023-10-17 22:41:38.730
2,6.0,225400,2023-10-17 22:41:38.480
2,6.0,224500,2023-10-17 22:41:38.196
2,6.0,223600,2023-10-17 22:41:37.934
2,6.0,222800,2023-10-17 22:41:37.704
2,6.0,221900,2023-10-17 22:41:37.399
1,6.0,215800,2023-10-18 01:07:12.525
1,6.0,214900,2023-10-17 22:41:39.563
1,6.0,214000,2023-10-17 22:41:39.776
1,6.0,213200,2023-10-17 22:41:39.990
1,6.0,212300,2023-10-17 22:41:40.196
1,6.0,211400,2023-10-17 22:41:40.405
1,6.0,210500,2023-10-17 22:41:40.624
1,6.0,209700,2023-10-17 22:41:40.840
1,12.0,196600,2023-10-17 22:41:41.054
1,18.0,174700,2023-10-17 22:41:41.292
