side,qty,rate,time
2,18.0,241100,2023-10-30 17:25:53.140
2,12.0,221000,2023-10-30 17:25:52.860
2,6.0,208900,2023-10-30 17:25:47.360
2,6.0,208100,2023-10-30 17:25:47.039
2,6.0,207300,2023-10-30 17:25:46.719
2,6.0,206500,2023-10-30 17:25:46.445
2,6.0,205700,2023-10-30 17:25:46.169
2,6.0,204900,2023-10-30 17:25:45.905
2,6.0,204100,2023-10-31 01:33:20.496
1,6.0,198500,2023-10-31 00:27:44.606
1,6.0,197700,2023-10-30 17:25:47.678
1,6.0,196900,2023-10-30 17:25:48.007
1,6.0,196100,2023-10-30 17:25:48.292
1,6.0,195300,2023-10-30 17:25:48.555
1,6.0,194500,2023-10-30 17:25:48.890
1,6.0,193700,2023-10-30 17:25:49.212
1,6.0,192900,2023-10-30 17:25:51.065
1,12.0,180800,2023-10-30 17:25:51.335
1,18.0,160700,2023-10-30 17:25:51.625
