side,qty,rate,time
2,18.0,274500,2023-10-13 00:42:17.597
2,12.0,251700,2023-10-13 00:42:11.145
2,6.0,237900,2023-10-13 00:42:10.923
2,6.0,237000,2023-10-13 00:42:10.693
2,6.0,236100,2023-10-13 00:42:10.461
2,6.0,235200,2023-10-13 00:42:10.235
2,6.0,234300,2023-10-13 00:42:10.020
2,6.0,233400,2023-10-13 00:42:09.793
2,6.0,232500,2023-10-13 00:42:09.519
1,6.0,226100,2023-10-13 01:48:08.492
1,6.0,225100,2023-10-13 00:42:11.404
1,6.0,224200,2023-10-13 00:42:11.612
1,6.0,223300,2023-10-13 00:42:11.826
1,6.0,222400,2023-10-13 00:42:12.028
1,6.0,221500,2023-10-13 00:42:12.247
1,6.0,220600,2023-10-13 00:42:12.463
1,6.0,219600,2023-10-13 00:42:12.683
1,12.0,205900,2023-10-13 00:42:12.897
1,18.0,183000,2023-10-13 00:42:13.108
