side,qty,rate,time
2,18.0,282000,2023-10-04 01:28:56.872
2,12.0,258500,2023-10-04 01:28:51.245
2,6.0,244400,2023-10-04 01:28:50.944
2,6.0,243500,2023-10-04 01:28:50.635
2,6.0,242500,2023-10-04 01:28:50.267
2,6.0,241600,2023-10-04 01:28:50.017
2,6.0,240600,2023-10-04 01:28:49.723
2,6.0,239700,2023-10-04 01:28:49.464
2,6.0,238800,2023-10-04 01:28:49.180
1,6.0,231200,2023-10-04 01:36:09.126
1,6.0,230300,2023-10-04 01:28:51.894
1,6.0,229400,2023-10-04 01:28:52.210
1,6.0,228400,2023-10-04 01:28:52.501
1,6.0,227500,2023-10-04 01:28:52.803
1,6.0,226500,2023-10-04 01:28:53.051
1,6.0,225600,2023-10-04 01:28:53.378
1,12.0,211500,2023-10-04 01:28:54.607
1,18.0,188000,2023-10-04 01:28:54.929
