side,qty,rate,time
2,18.0,280900,2023-10-07 14:37:46.595
2,12.0,257500,2023-10-07 14:37:46.357
2,6.0,243500,2023-10-07 14:37:38.609
2,6.0,242500,2023-10-07 14:37:38.369
2,6.0,241600,2023-10-07 14:37:38.148
2,6.0,240700,2023-10-07 14:37:37.925
2,6.0,239700,2023-10-07 14:37:37.707
2,6.0,238800,2023-10-07 14:37:37.480
1,6.0,230400,2023-10-07 22:39:36.488
1,6.0,229400,2023-10-07 14:37:39.156
1,6.0,228500,2023-10-07 14:37:39.379
1,6.0,227500,2023-10-07 14:37:39.601
1,6.0,226600,2023-10-07 14:37:39.817
1,6.0,225700,2023-10-07 14:37:40.037
1,6.0,224700,2023-10-07 14:37:40.244
1,12.0,210700,2023-10-07 14:37:40.456
1,18.0,187300,2023-10-07 14:37:42.062
