side,qty,rate,time
2,0.5,37982892010,2024-12-16 02:14:33.390
2,0.5,37806058760,2024-12-16 02:14:33.058
2,0.1,36449678550,2024-12-16 02:25:08.585
2,0.1,36414295680,2024-12-16 02:25:08.239
2,0.1,36378912820,2024-12-16 02:25:07.910
2,0.1,36343529960,2024-12-16 02:25:07.539
2,0.1,36308147090,2024-12-16 02:25:07.176
2,0.1,36272764230,2024-12-16 02:25:06.829
2,0.1,36237381360,2024-12-16 02:25:06.612
2,0.1,36201998500,2024-12-16 02:25:06.191
1,0.1,34563729960,2024-12-16 02:25:02.222
1,0.1,34528347100,2024-12-16 02:25:02.673
1,0.1,34492964230,2024-12-16 02:25:03.228
1,0.1,34457581370,2024-12-16 02:25:03.732
1,0.1,34422198500,2024-12-16 02:25:04.346
1,0.1,34386815640,2024-12-16 02:25:05.055
1,0.1,34351432780,2024-12-16 02:25:05.444
1,0.1,34316049910,2024-12-16 02:25:05.786
1,0.5,32927241800,2024-12-16 02:14:31.926
1,0.5,32750408550,2024-12-16 02:14:32.357
