side,qty,rate,time
2,0.1,291324937880,2026-03-20 01:22:35.205
2,0.1,288680857360,2026-03-20 01:22:34.923
2,0.1,286036776840,2026-03-20 01:22:34.658
2,0.1,283392696310,2026-03-20 01:22:34.394
2,0.1,280748615790,2026-03-20 01:22:34.122
2,0.1,278104535270,2026-03-20 01:22:33.847
1,0.1,250711569070,2026-03-20 01:22:32.133
1,0.1,248067488550,2026-03-20 01:22:32.399
1,0.1,245423408030,2026-03-20 01:22:32.661
1,0.1,242779327500,2026-03-20 01:22:32.943
1,0.1,240135246980,2026-03-20 01:22:33.202
1,0.1,237491166460,2026-03-20 01:22:33.472
